log_M,U,R,U - R,Morphology
9.751067,17.145542,15.72222,1.4233217,0
9.949075,17.354267,15.992519,1.3617477,4
10.052137,18.074503,16.142986,1.9315166,4
10.301644,16.835073,14.73042,2.1046534,0
10.285206,17.65975,15.619614,2.0401363,0
10.052916,17.11099,15.156244,1.9547462,4
10.177302,17.279308,15.659528,1.6197805,0
10.815818,17.867344,15.154815,2.7125292,0
10.099542,16.940966,14.889207,2.0517588,4
10.922699,17.488503,14.912146,2.576357,4
10.055264,18.082434,16.246014,1.83642,0
10.596795,17.622433,15.030195,2.5922375,0
9.79127,17.826723,16.11305,1.7136726,4
10.223711,18.121475,15.712167,2.4093084,4
10.115314,18.573088,16.19908,2.3740082,0
10.965602,16.668743,14.156097,2.5126457,4
11.121511,18.085217,15.415451,2.6697655,1
10.459664,16.855787,15.043077,1.8127098,4
10.033844,17.842318,16.106224,1.7360935,0
10.547427,17.785078,15.245147,2.5399313,1
10.520313,18.368093,15.838697,2.529396,1
10.63636,18.551628,16.031761,2.519867,1
10.817408,17.296219,14.658345,2.6378736,1
9.796311,17.899527,16.192705,1.7068214,1
9.8091,17.32571,16.18059,1.1451206,0
9.599542,18.03136,16.553703,1.4776573,0
9.940722,17.697464,15.898881,1.798583,0
9.411222,17.872004,16.479893,1.3921108,4
10.052137,18.125896,15.719936,2.40596,4
9.658447,17.773066,16.487251,1.2858143,0
9.994421,18.831974,16.62279,2.2091846,0
10.477355,17.943378,15.355761,2.5876179,0
10.618711,16.888159,14.435142,2.4530172,4
10.624649,18.926512,16.477308,2.4492035,0
10.865993,19.053976,16.374071,2.679905,1
10.069436,18.4546,16.088478,2.3661213,1
11.360705,17.220018,14.393934,2.8260841,0
10.576829,17.075994,14.516721,2.5592737,4
10.331246,19.290455,16.708317,2.582138,0
9.490344,17.59098,16.496798,1.094183,0
10.55619,18.745872,15.910181,2.8356915,4
10.127745,17.354948,15.198889,2.1560593,4
10.854373,18.150824,15.64151,2.5093136,4
9.725889,18.31677,16.36937,1.947401,1
10.96734,17.700657,15.147433,2.5532236,0
10.583855,17.22701,14.808917,2.4180937,1
10.013808,16.844112,15.1427,1.7014122,4
9.759234,17.657099,16.299633,1.3574657,0
9.932943,16.563898,14.96109,1.602808,4
10.248087,18.042866,15.593494,2.4493713,0
10.393635,17.036055,15.3620405,1.6740141,4
10.105374,17.869093,15.491952,2.377141,4
10.530936,16.634205,14.636134,1.9980707,4
10.677773,17.235186,14.960705,2.2744808,4
9.642674,17.961128,16.285784,1.6753445,4
9.957056,17.941896,16.220242,1.7216549,4
10.916572,18.381226,15.778174,2.6030512,1
10.181207,16.764082,14.762724,2.001358,4
10.140932,17.635242,15.864149,1.7710934,0
11.133412,17.790998,15.084888,2.70611,0
9.486207,18.847729,16.841785,2.0059433,0
9.960182,17.531862,15.751724,1.780138,4
10.072376,17.710056,15.311133,2.398923,0
10.376469,17.810755,15.323115,2.4876394,4
9.99929,17.849895,16.004364,1.8455315,4
10.998531,15.473975,13.36856,2.1054153,4
11.657389,16.422255,13.643536,2.778719,1
10.112188,17.118303,15.507805,1.6104984,4
9.75533,17.585073,16.232742,1.3523312,0
9.428075,17.425865,16.066671,1.3591938,4
9.800358,18.676044,16.827888,1.848156,4
9.858114,17.176386,15.516307,1.660079,4
11.21524,17.173223,14.55525,2.6179733,4
10.298169,17.08906,14.877213,2.2118473,0
9.785624,18.097055,16.346252,1.750803,4
10.304444,17.17061,14.964647,2.2059631,4
9.693853,17.947515,16.212748,1.7347679,0
9.793791,17.221914,15.708295,1.5136194,4
10.107273,18.725376,16.318178,2.407198,0
9.993643,17.764349,15.83671,1.927639,4
10.248087,16.74507,14.737658,2.007412,4
10.299907,18.987906,16.490522,2.497383,1
10.11992,17.615953,15.720729,1.8952246,0
9.938387,17.754976,16.13007,1.6249065,4
9.8021,17.59822,15.350629,2.247592,1
9.781487,18.297876,16.255537,2.0423393,0
10.047658,17.775646,15.663566,2.1120806,1
10.224147,16.377573,14.80983,1.5677433,0
11.784584,16.651917,13.916764,2.7351522,1
9.858114,18.725605,16.588062,2.1375427,0
9.690555,18.606436,16.995504,1.6109314,0
11.26524,18.244179,15.397442,2.846737,0
10.317555,16.424267,15.242861,1.181406,4
9.883191,18.477476,16.43864,2.0388355,0
11.195421,17.500446,14.809096,2.69135,1
10.03697,17.210321,15.385869,1.8244524,4
10.997131,18.6049,15.800699,2.8042011,1
10.068472,17.691742,15.915693,1.7760487,0
11.302085,18.385344,15.541132,2.8442116,1
9.998511,17.965258,16.120861,1.8443966,0
9.804837,18.814882,16.739094,2.0757885,0
9.810484,18.521568,16.33516,2.186409,0
10.796769,18.19189,15.410757,2.7811337,4
11.786416,16.770252,14.01589,2.754362,1
10.125224,18.335724,16.274826,2.0608978,0
9.91312,19.163736,16.756563,2.4071732,0
11.363316,17.86945,15.184466,2.6849833,1
9.975349,19.001648,16.847189,2.154459,0
10.156705,18.471693,16.249275,2.2224178,4
10.534824,19.311096,16.717701,2.5933952,0
11.4332,17.345816,14.684215,2.661601,1
9.94559,19.106138,16.766928,2.3392105,1
9.909652,17.086866,15.3549185,1.7319479,4
10.140932,17.818228,15.696048,2.12218,1
10.196201,18.06897,15.562232,2.5067377,0
9.793791,17.491999,15.6690855,1.8229132,4
10.749569,17.424604,15.060375,2.3642292,1
11.292232,16.964054,14.241721,2.722333,1
9.67556,16.863909,15.748396,1.1155128,4
10.31147,17.682283,15.408324,2.2739592,4
9.933722,16.991423,15.149477,1.8419456,4
10.311808,17.731031,15.33697,2.394061,1
9.363341,17.170345,16.089344,1.0810013,4
9.943069,16.217468,14.9984,1.2190685,4
10.492784,17.82677,15.528197,2.2985735,0
10.419372,18.536123,16.03514,2.5009842,0
10.226667,17.544197,15.395912,2.148285,4
10.321633,17.773912,15.487592,2.2863207,4
10.988368,18.365915,15.680268,2.685647,4
10.252276,16.576792,14.6969385,1.8798532,4
9.400909,18.662739,16.82817,1.834568,0
10.389097,16.620037,14.83479,1.7852468,4
10.946553,18.424683,15.746195,2.6784878,0
10.909736,18.887056,16.236216,2.6508408,1
10.842999,17.104748,14.466778,2.63797,0
11.197401,18.546091,15.73337,2.8127213,1
10.217722,17.311554,15.013417,2.2981367,4
10.599283,17.492613,15.38171,2.1109028,4
10.127745,16.916882,14.929572,1.9873095,4
9.339043,18.427752,16.780722,1.6470299,0
9.942464,18.345098,16.268034,2.0770645,4
10.055264,18.38711,16.175241,2.2118683,4
10.692473,18.616674,16.016352,2.6003227,1
9.9541,17.42674,15.772903,1.6538372,4
9.911036,18.013329,16.085966,1.9273624,0
10.30848,16.36686,14.758387,1.6084728,4
11.674635,24.450897,14.379487,10.07141,0
10.071598,18.18491,16.125412,2.0594978,4
11.563528,17.206676,14.525887,2.68079,1
10.850675,19.256212,16.531282,2.7249298,0
10.252276,19.027784,16.390274,2.6375103,4
10.193075,17.508486,15.971887,1.5365992,0
9.957242,16.715961,15.24501,1.4709511,4
11.250687,16.61262,13.83831,2.7743092,4
10.793779,18.134031,15.5509815,2.5830498,0
10.391897,17.309536,15.028467,2.2810688,4
10.651641,17.050512,14.785417,2.2650957,4
10.097021,17.92532,15.95122,1.9741001,4
10.562318,17.588652,15.2709,2.317752,0
9.895263,17.153633,15.478121,1.6755123,4
10.0354,18.46128,16.441334,2.019947,0
11.660526,15.781742,13.269198,2.5125437,4
10.029581,17.328178,15.5882635,1.7399149,4
10.942475,18.804897,16.062263,2.7426338,0
10.744842,17.293085,14.748509,2.5445757,4
10.333614,19.35439,16.875992,2.4783974,1
10.128087,16.548622,14.962251,1.5863714,4
10.960632,18.569326,15.870002,2.6993246,0
10.13417,17.993206,15.905073,2.0881329,4
10.203333,17.49386,15.125672,2.368188,0
11.05759,17.361221,14.783601,2.5776205,0
10.916761,18.281347,15.539854,2.7414932,0
10.167579,18.644478,16.137625,2.506853,1
10.566354,17.178196,14.696529,2.4816666,0
9.972829,18.833315,16.429743,2.403572,0
10.321633,16.684156,14.504541,2.179615,4
9.870887,17.455042,15.802639,1.6524029,0
11.903461,16.166897,13.242296,2.9246006,1
10.915172,17.7623,15.136139,2.6261616,0
10.26244,17.773678,15.477153,2.296525,0
10.064395,17.549831,15.402228,2.147603,4
9.77836,18.615019,16.38937,2.2256489,1
9.840007,18.329107,16.345282,1.9838257,4
9.881013,18.732767,16.678555,2.0542126,0
9.952015,18.542418,16.48924,2.0531769,0
9.809706,17.96314,15.920524,2.0426168,0
9.631835,18.66377,16.50811,2.1556606,0
11.452639,16.985365,14.334493,2.6508722,1
10.252087,18.078062,15.518877,2.559185,4
10.331099,17.053316,14.762656,2.29066,4
10.193075,18.955626,16.596008,2.3596172,0
10.665872,18.579044,15.996304,2.5827408,0
10.149099,18.006575,15.832529,2.1740456,4
10.38596,17.044125,14.9558325,2.0882921,3
10.893107,16.781479,14.307425,2.4740543,4
10.690546,18.443193,15.7746,2.6685934,0
10.099542,18.30961,15.849252,2.4603586,4
10.296769,18.411434,15.878733,2.5327015,0
11.328109,16.886093,14.210289,2.6758041,1
10.752087,18.038898,15.501931,2.5369673,4
10.733856,18.72615,16.196724,2.5294266,1
10.396245,17.44363,15.297426,2.146204,4
9.348766,17.970055,16.605598,1.3644562,0
11.161672,17.681904,14.959176,2.7227278,0
10.145801,19.224035,16.770226,2.4538097,0
9.844426,18.069778,16.06755,2.0022278,4
10.412034,18.5226,16.02723,2.4953709,0
9.571598,18.471157,16.771559,1.6995983,4
9.962703,17.513714,15.750313,1.763401,0
11.222603,17.754812,15.036532,2.7182798,1
10.618711,18.428822,15.866709,2.5621128,0
10.036707,18.84395,16.85986,1.9840908,0
10.462654,17.419939,15.364351,2.0555878,4
9.46953,17.806978,16.233456,1.5735226,4
10.111753,18.852003,16.454521,2.397482,1
10.730719,17.46011,15.077147,2.3829632,4
9.656831,18.317547,16.695377,1.6221695,0
10.449691,18.291298,15.957531,2.333767,0
10.376279,16.545685,14.708635,1.8370495,4
9.504936,18.318802,16.523224,1.795578,0
10.011288,19.122927,16.874596,2.248331,0
10.403461,16.892319,15.164021,1.7282982,4
11.075619,18.478039,15.608817,2.8692217,1
10.078598,18.065954,15.995343,2.070611,0
10.237183,17.6787,15.469073,2.2096262,1
11.413434,17.4719,14.818721,2.6531801,1
9.655524,18.58062,16.535046,2.0455742,0
9.927297,17.997166,15.89925,2.0979156,4
11.208775,17.01355,14.463602,2.5499477,1
9.756278,17.135637,15.452872,1.682765,4
10.021976,17.982416,15.893669,2.088747,0
10.46734,16.645742,14.547076,2.0986662,4
10.099542,18.075277,15.90011,2.175167,0
10.929725,17.923164,15.280463,2.6427011,1
10.837374,16.827978,14.321228,2.50675,1
9.897005,17.67262,15.858082,1.814539,0
10.260702,19.439672,16.86723,2.572443,1
10.447953,17.429108,14.963552,2.4655552,0
10.442475,16.565025,14.646065,1.9189606,4
9.729794,17.922318,16.026955,1.8953629,4
10.054658,18.51768,16.18924,2.3284397,0
9.960368,17.719904,16.058374,1.6615295,4
9.669135,16.971033,15.347573,1.6234598,4
11.308332,17.371412,14.6108265,2.7605858,1
9.932943,17.84391,15.965252,1.8786583,0
9.784659,18.295763,16.801716,1.4940472,0
10.723813,17.368715,14.87651,2.4922056,0
10.285206,17.57341,15.264278,2.3091316,4
9.482738,18.211615,16.777914,1.4337006,0
10.998531,17.577799,15.089169,2.4886303,1
9.691333,18.766903,16.849594,1.9173088,4
10.475955,18.131989,15.572021,2.559968,0
10.35723,18.725763,16.050657,2.675106,4
9.771235,17.68676,16.369667,1.3170929,0
10.158447,17.19413,15.5199375,1.6741924,4
10.48402,17.114073,14.941804,2.1722689,0
10.749569,17.677305,15.10992,2.5673857,4
10.766977,16.19348,13.925802,2.2676773,4
11.341262,17.297073,14.622218,2.6748552,4
11.9362,16.651476,13.79362,2.8578558,1
10.778878,17.9478,15.481169,2.466631,0
10.975765,17.298702,14.824476,2.474226,0
9.772977,18.124304,16.059753,2.0645504,0
10.98402,16.527554,14.243232,2.2843218,4
9.770456,17.358395,16.093191,1.2652035,0
10.406408,18.12274,15.84601,2.2767296,4
11.211912,17.446129,14.78144,2.664689,1
10.43639,17.973505,15.498326,2.4751787,4
10.633412,16.68473,14.766847,1.9178839,0
10.029581,17.401533,15.458894,1.9426394,4
10.676373,17.294813,14.635407,2.6594057,4
10.044874,17.870409,16.301636,1.5687733,0
11.431462,16.542358,13.904936,2.6374226,1
9.625224,18.67366,16.787107,1.8865528,4
10.125566,17.830036,15.884622,1.9454145,0
9.935464,17.95883,15.914038,2.0447922,4
9.932338,19.097824,16.600702,2.4971218,0
10.769777,17.80538,15.320746,2.4846334,0
11.443443,16.973465,14.372355,2.6011095,4
10.401871,16.72709,14.7436075,1.9834833,1
11.379294,16.561214,14.030963,2.5302515,4
10.501859,16.880314,15.124918,1.7553959,4
10.608548,17.96733,15.467571,2.4997597,4
10.126002,18.50837,16.04944,2.458929,0
10.224147,17.825417,15.7785015,2.046915,4
10.818833,17.610382,15.154573,2.4558086,1
9.873065,18.206396,16.728466,1.4779301,0
10.398733,17.552835,15.468892,2.0839434,4
9.815569,17.760677,16.407064,1.3536129,0
11.837374,16.263578,13.462712,2.8008661,1
10.71524,17.684233,15.210735,2.4734974,4
10.783468,16.632048,14.703646,1.928402,4
10.31007,18.228914,15.776032,2.4528818,0
11.58873,17.119238,14.432638,2.6865997,1
9.94559,19.56799,16.834795,2.7331944,0
9.972829,19.267344,16.873095,2.394249,0
10.43224,19.474148,16.966219,2.5079288,0
10.205853,17.506298,15.915849,1.5904493,0
9.696908,18.696646,16.728981,1.9676647,0
11.38736,17.823282,15.079804,2.7434778,0
9.728752,18.519503,16.597345,1.9221573,4
10.101284,17.608135,15.822044,1.7860909,4
11.713502,16.693672,13.9729595,2.7207127,1
10.848747,18.166393,15.585789,2.5806046,0
10.76524,19.198841,16.505693,2.6931477,0
9.864898,17.415386,15.772165,1.6432209,4
10.740104,18.5933,16.099638,2.4936619,1
10.024713,18.1945,16.077282,2.117218,0
10.916761,18.267185,15.7799635,2.4872217,1
9.883797,17.615686,15.657667,1.9580193,4
9.919908,18.608358,16.228968,2.3793907,3
10.673235,18.253412,15.71459,2.5388222,1
9.786402,17.952225,16.426987,1.525238,0
10.288006,16.444473,14.391999,2.052474,4
10.06673,18.972971,16.610518,2.3624535,4
10.425525,16.471577,14.953478,1.5180988,4
9.605374,17.840101,16.051405,1.7886963,4
10.279941,18.978733,16.427895,2.5508385,0
9.644058,17.93469,16.208797,1.725893,0
10.211064,17.906889,16.292387,1.614502,0
9.820691,18.469408,16.670261,1.7991467,0
9.607709,17.466972,16.169752,1.2972202,0
10.633223,17.229574,14.932869,2.2967052,1
10.624987,17.187176,15.032095,2.1550808,4
10.738514,18.918747,16.048193,2.870554,4
9.981774,18.695166,16.256006,2.4391594,4
10.876616,17.282152,14.699421,2.5827312,0
10.02406,17.721851,15.696208,2.0256433,4
10.353475,19.282164,16.840422,2.441742,1
10.550443,17.13386,15.455387,1.6784725,0
10.862105,20.498081,14.910655,5.587426,4
10.890307,17.740316,15.25331,2.4870062,0
9.746703,17.738312,16.163708,1.574604,0
9.42165,18.145449,16.536894,1.6085548,0
9.891358,16.848892,14.843507,2.0053854,0
10.357568,17.132927,15.233876,1.8990507,4
10.281878,17.873041,15.586507,2.2865343,4
10.181207,18.02312,15.623094,2.4000273,1
10.144836,16.937403,15.609529,1.3278742,4
11.118522,19.075048,16.078276,2.9967728,0
10.429873,17.09498,14.760849,2.3341312,4
10.229794,18.107563,16.302216,1.8053474,0
10.572291,17.725441,15.953294,1.7721472,4
9.530359,17.887194,16.401196,1.4859982,0
10.719465,19.273457,16.673298,2.6001587,0
11.865993,16.764967,14.008067,2.7568998,1
10.500269,19.002363,16.456285,2.5460777,0
10.305343,17.320862,15.745267,1.5755949,4
10.670409,17.042498,14.737838,2.3046598,4
9.943848,18.844755,16.352066,2.4926891,0
10.152411,17.674791,15.469623,2.2051687,0
9.534186,18.5493,16.545992,2.0033073,0
11.339672,16.855614,14.179837,2.6757765,1
9.729015,16.868704,15.284385,1.5843191,0
9.892742,18.002735,15.816742,2.1859932,1
10.871931,16.801184,14.2572975,2.5438862,1
9.933722,19.377975,16.937155,2.4408207,0
11.140078,17.022783,14.332677,2.6901064,0
10.962654,18.738106,16.00643,2.731676,1
10.633412,18.14349,15.6565,2.48699,0
11.102611,17.337246,14.582302,2.7549438,4
10.618711,18.000694,15.409489,2.5912056,0
9.880671,17.31114,15.221895,2.0892448,0
10.697211,16.435404,13.786092,2.649312,4
10.276951,18.24206,16.186754,2.0553055,4
10.225889,17.46984,15.612322,1.8575172,4
10.093117,18.433102,16.005585,2.427517,0
9.966404,17.988039,16.434084,1.5539551,4
10.272413,16.183928,14.32718,1.8567476,4
10.748169,18.624176,15.896594,2.727582,0
9.98056,17.27478,16.084322,1.1904583,0
10.140932,18.035078,16.436707,1.5983715,4
9.710116,17.27012,15.966957,1.3031635,4
9.775497,19.039274,16.590195,2.4490795,0
10.084245,18.10351,15.851196,2.2523136,1
10.85723,17.759645,15.1926,2.5670452,0
10.217722,18.747553,16.445955,2.3015976,0
10.455966,18.178621,15.530558,2.6480637,1
9.734399,17.866339,16.206604,1.6597347,4
10.102248,17.7021,16.179441,1.5226593,4
10.50996,18.89848,16.34534,2.5531387,0
10.323181,18.70897,16.103374,2.6055946,0
9.715201,17.20311,15.939318,1.263792,4
11.232888,17.013798,14.451515,2.5622826,0
10.934262,17.688185,15.041497,2.6466875,0
10.633412,17.764421,15.342973,2.4214487,0
10.566354,18.389502,15.929974,2.459528,0
11.021861,17.834686,15.032654,2.8020325,1
10.050395,17.24143,15.168015,2.0734158,0
10.020233,19.113987,16.669416,2.4445705,1
10.832214,18.473862,15.859057,2.6148043,4
10.050521,17.339424,15.621957,1.7174673,0
10.199429,18.491959,16.281029,2.2109299,0
11.689336,15.538245,12.864458,2.673787,1
10.152411,16.256624,14.700622,1.5560026,4
11.128685,17.59897,15.010628,2.5883427,0
10.142674,17.920588,15.468907,2.4516802,4
10.285206,16.819963,15.121305,1.698658,0
10.22841,17.01648,15.079029,1.9374504,4
11.036562,17.04816,14.468319,2.5798416,0
9.948111,16.924791,15.279231,1.6455603,4
9.547439,18.386267,16.814316,1.5719509,4
9.873065,16.81045,14.976902,1.8335476,4
11.54149,17.074522,14.362296,2.712226,0
9.981774,18.65579,16.524754,2.1310368,4
10.703339,19.348206,16.604681,2.7435246,0
10.726803,17.061522,14.3944645,2.667057,0
10.620111,16.776121,14.775907,2.0002146,4
9.587543,18.804363,16.98688,1.8174839,0
11.246242,16.986755,14.346062,2.6406937,1
10.413961,17.973158,15.4631405,2.5100174,1
11.141478,17.764652,15.090296,2.6743565,0
10.079376,18.92917,16.682686,2.2464848,0
11.814418,16.68031,13.921923,2.7583866,1
9.653749,18.423347,16.854633,1.5687141,0
11.188248,17.812336,15.194901,2.6174345,1
11.551653,16.573393,13.776227,2.7971659,4
9.860635,18.191273,16.278648,1.9126244,4
11.176373,18.227425,15.462726,2.764699,0
9.75533,18.515205,16.707312,1.8078938,0
10.321633,18.848724,16.330957,2.517767,0
10.360368,16.965063,14.590098,2.3749647,4
10.244961,18.452148,15.9722805,2.479868,0
10.098763,17.362925,15.263092,2.0998325,4
10.268188,16.482826,14.564243,1.9185829,4
10.11141,16.946552,15.247223,1.6993294,4
9.279402,18.188126,16.637983,1.5501423,0
10.428662,16.608032,14.599701,2.0083313,0
9.664094,18.195625,16.235405,1.9602203,4
10.117057,17.711859,15.573165,2.1386938,4
9.767673,18.413393,16.128597,2.2847958,0
9.996955,17.858831,16.066092,1.7927399,4
10.80988,18.893503,16.196384,2.6971188,0
10.001374,17.11604,15.283769,1.8322706,4
11.40486,16.325197,13.679291,2.6459064,1
9.651447,18.235422,16.045174,2.1902485,0
10.22841,17.292763,15.085786,2.206977,0
9.765588,18.151161,16.801786,1.3493748,4
10.415361,18.79569,16.192621,2.6030693,4
9.775497,16.728067,15.327819,1.4002485,0
10.686848,16.765375,14.291241,2.4741344,0
10.348937,17.671734,15.340993,2.330741,0
9.501374,18.206137,16.83431,1.3718262,0
10.749379,15.594492,13.492658,2.1018343,4
9.99929,18.121216,15.732436,2.3887796,1
9.690897,18.230947,16.526001,1.7049465,4
10.575619,17.353376,14.876579,2.476797,1
10.042354,17.09279,15.128596,1.9641943,4
11.319145,17.564222,14.91469,2.6495323,1
10.006419,18.963932,16.544556,2.4193764,0
10.215201,18.13812,15.713968,2.4241524,0
11.501669,17.58134,14.896574,2.6847668,0
10.344399,18.606798,16.247736,2.3590622,0
9.771235,18.34097,16.869596,1.4713726,0
10.045137,17.10923,15.343966,1.7652645,4
10.374879,17.602348,15.800662,1.8016863,4
10.364404,16.79813,14.565335,2.2327948,4
10.027233,17.420725,15.230526,2.190199,0
10.382432,18.865215,16.408972,2.4562435,0
10.449691,17.423899,14.904713,2.519186,1
9.904611,17.192682,14.998755,2.1939268,0
10.339862,18.159023,16.03489,2.124134,0
11.470329,16.829939,14.283456,2.546483,1
10.893107,18.278145,15.748797,2.5293474,1
9.866282,18.320116,16.567854,1.7522621,4
9.779402,18.072824,16.044321,2.0285034,0
10.164872,17.739706,16.119102,1.6206036,4
11.032336,17.347023,14.813798,2.533225,0
11.882094,17.401371,14.298064,3.1033068,0
9.75533,17.30542,15.667449,1.6379709,4
10.036365,18.117535,16.152601,1.9649334,0
9.967182,18.218565,16.37365,1.8449154,0
9.709152,18.493656,16.287416,2.2062397,1
9.950631,18.039665,16.662035,1.3776302,0
10.530788,19.116783,16.496958,2.6198254,4
10.942138,18.83663,16.14018,2.6964493,0
10.398923,16.931858,14.536926,2.3949318,1
10.470329,17.102947,14.557182,2.545765,1
10.146765,17.155708,15.506983,1.6487255,4
11.320044,17.737095,15.08502,2.6520748,0
11.144615,16.915585,14.258026,2.6575584,1
11.618522,15.260248,12.619543,2.640705,1
10.208374,17.878725,15.40661,2.4721155,1
9.713243,17.667168,15.968072,1.6990957,0
