OBJID,RA,DEC,REDSHIFT,P_ELLIPTICAL,P_SPIRAL,UMAG,GMAG,RMAG,IMAG,ZMAG,LOG_MASS,R90_ARCSEC,AXIAL_RATIO,LOCAL_DENSITY,NEARCLUSTER_DIST,NEARCLUSTER_MASS
587728310172975211,161.3686824,3.37851768,0.0435422,0.19010469,0.80989516,-18.51740074,-19.71951485,-20.30586433,-20.60985947,-20.79888344,10.01466179,7.91954803,0.50303185,-4.96E-01,24.44085503,1.12E+14
587725503944917286,253.7392367,63.4690284,0.0796363,0.84615391,0,-18.7894783,-20.45895576,-21.21102524,-21.56025124,-21.83846092,10.63188839,5.08503675,0.8898192,-2.49E-01,4.35754776,1.58E+15
587738196646560108,110.815989,42.19253815,0.0657377,0.15063494,0.58666205,-19.27154541,-20.43488693,-21.02957535,-21.27374077,-21.42066383,10.34665203,5.53773212,0.9290452,-3.91E-01,49.76894379,8.88E+13
587724648721809569,183.7314134,-3.08110365,0.0747149,0.32098231,0.15427329,-17.95870018,-19.58633232,-20.36121368,-20.65630913,-21.09360504,10.28961658,3.58238363,0.97184145,-4.26E-01,24.030056,6.63E+14
587727225696616556,15.04627681,-10.32319509,0.0579222,0.41163439,0.50720209,-18.88839912,-20.00914955,-20.55919647,-20.80994034,-21.01876831,10.06756687,4.25210619,0.78776723,-7.19E-01,12.88077641,2.18E+14
587736478673862887,238.2473024,8.01647934,0.0410424,0.37692633,0.6230737,-19.05870438,-20.90454102,-21.64817047,-22.04468155,-22.26082993,10.81124973,14.63446617,0.36441937,-7.95E-01,-999,-9.99E+02
588009372836954223,175.8493085,63.19079041,0.0629612,0.81934214,0.13814059,-19.24367714,-20.99419212,-21.66756821,-21.968853,-22.18074608,10.77112389,6.73331213,0.94705594,-6.37E-01,7.88745594,7.89E+13
587734949661376696,142.6191019,9.79737089,0.076787,0.53863049,0.46136948,-18.74750328,-20.72607422,-21.46718216,-21.80636978,-21.99351501,10.74162197,7.30311775,0.64928925,1.88E-01,2.2982223,3.04E+14
587724232641478698,18.94532804,14.53511169,0.0450942,0.0338186,0.84604788,-19.23786736,-20.61149979,-21.29989815,-21.62934113,-21.86826515,10.64025211,12.01465416,0.77082497,-3.21E-01,8.87696075,2.28E+14
588295842854076554,159.3810452,47.96305248,0.0627836,0.40454811,0.31642467,-18.46498299,-19.75161171,-20.37279892,-20.67657852,-20.93685722,10.08591366,5.55230522,0.68166494,-8.39E-01,11.04269791,1.18E+14
588017566018830461,166.7708921,11.62451802,0.0637881,0.03828084,0.96171916,-20.00643539,-21.19987679,-21.75353813,-22.0008316,-22.20011139,10.69908714,7.96962643,0.70279092,-6.18E-01,39.27138138,4.52E+14
587726877264380460,316.2998,-7.54776786,0.0823585,0.43029168,0.47807327,-19.11381912,-20.68232536,-21.39265251,-21.71612358,-21.96754074,10.67863464,6.79272795,0.8735041,-2.12E-01,0.67089522,3.3E+13
587741533307928840,135.5083606,20.79557754,0.0848268,0.14682274,0.77301419,-18.69698715,-20.289505,-21.03606606,-21.38871574,-21.66548538,10.55541706,4.74845314,0.4230746,4.83E-01,-999,-9.99E+02
587724232104542310,18.79215089,13.98113091,0.0737154,0.039781,0.76305699,-18.99390793,-19.98669624,-20.24602318,-20.26387024,-19.75291824,9.71044445,10.82435608,0.30167773,-5.37E-01,14.14372444,5.66E+13
587726015075123343,194.1461177,2.369664,0.0623729,0.61792517,0.34416884,-17.99319267,-19.61427498,-20.3581562,-20.69581985,-20.97168159,10.27635098,4.60113716,0.52273506,1.08E+00,18.21519661,1.56E+14
587729408610992391,241.4139975,50.0945033,0.0540174,0.1320755,0.66037738,-19.73831177,-21.02088165,-21.51846123,-21.65478706,-21.65491867,10.52681732,12.28931141,0.94794774,-5.19E-01,20.07304955,1.35E+14
587741532245590227,163.1190131,27.63059634,0.0635221,0.01672056,0.92058605,-18.70532799,-20.0570507,-20.75589371,-21.14052582,-21.39389038,10.39296532,6.59643269,0.39173213,-5.45E-01,-999,-9.99E+02
588017110751379461,159.1500649,44.10981712,0.0536167,0.0102821,0.9897179,-19.1427803,-20.36635017,-20.74655342,-20.79122353,-20.90643311,10.05411243,9.15608883,0.75193906,-4.76E-01,23.97247124,2.35E+14
588848901522522295,178.3154371,1.20459935,0.0779737,0.50343794,0.49656206,-18.99470711,-20.68802643,-21.42445374,-21.74377441,-22.00879478,10.70287895,5.75250387,0.96910936,7.64E-01,22.3707943,2.47E+14
587736586050470087,244.1858527,25.73090765,0.0408279,0.33465469,0.6500656,-19.04145622,-20.53152657,-21.25871658,-21.64678383,-21.89027023,10.63064384,12.65546322,0.43690974,-3.5E-01,10.4328661,3.23E+13
587738195572818165,111.9947429,41.9146153,0.0587285,0.82513314,0.06616944,-18.18455887,-19.88654137,-20.66004372,-21.02814865,-21.23986435,10.4239521,3.93065929,0.82012838,1.39E+00,44.351017,8.51E+13
588023047477067981,136.4678944,19.64067077,0.0681373,0.42073393,0.52462071,-18.84885597,-20.15265846,-20.75751114,-21.02238083,-21.22587776,10.36443043,4.93379784,0.5740273,-4.03E-01,-999,-9.99E+02
587739706337460357,218.7135105,24.71650872,0.0797368,0.53125,0.21875,-18.44725037,-20.14092636,-20.88524818,-21.22995377,-21.49887276,10.497159,2.96360779,0.61156124,7.1E-01,-999,-9.99E+02
587733604791681043,211.3450595,57.54292668,0.0544667,0.77777779,0.1481481,-18.24023628,-20.07767105,-20.84139633,-21.21862221,-21.45211792,10.48482609,4.26639938,0.53171957,-4.31E-01,38.45576859,3.78E+13
588290881639940197,6.4835889,15.63753924,0.0365081,0.36351687,0.60063261,-19.21868134,-20.16656113,-20.65452385,-20.90368843,-21.07024193,9.99461651,6.16238928,0.76396042,-3.23E-01,44.28773117,2.28E+14
587734892751093878,175.2875483,9.72253457,0.0843724,0.03500638,0.9649936,-19.58727074,-20.58103561,-21.12845993,-21.40642929,-21.67030716,10.4511385,6.80915308,0.3772471,-2.41E-01,1.14327478,6.44E+13
587739721906258047,207.3832747,29.11336305,0.0744601,0.04568221,0.95431781,-18.58781624,-19.79670143,-20.31689835,-20.54560089,-20.68043709,10.09344864,7.4577527,0.42472678,8.87E-01,-999,-9.99E+02
587734862685667425,159.4822726,8.88209577,0.0667205,0.13169225,0.84525728,-18.77602768,-20.19288826,-20.85761261,-21.1773243,-21.43415642,10.4092865,8.06964397,0.55990601,2.57E-02,15.61310101,4.52E+14
587731174381257259,317.1396911,0.64329001,0.0537693,0.51072085,0.44425932,-18.21139145,-19.78536797,-20.43737984,-20.68838882,-20.92860031,10.26809692,5.19362926,0.85245645,-4.18E-01,22.11200333,9.78E+12
587731186209652872,13.05429328,-0.10447259,0.0737784,0.0538729,0.88711196,-18.85200882,-19.87310982,-20.31846619,-20.50040817,-20.69665527,9.93593502,5.86307144,0.89217848,-1.11E+00,39.03390121,1.24E+14
588010359077077130,158.9542726,4.35090293,0.0624453,0.32513726,0.67486274,-19.07120132,-20.25102615,-20.83767509,-21.13019943,-21.38911629,10.26272106,8.20482826,0.92271006,-5.87E-01,20.8340416,4.52E+14
588015510368157840,57.24838789,0.92596629,0.0357693,0.0882353,0.91176468,-19.4542675,-20.6290741,-21.27002525,-21.6116848,-21.84189606,10.62573147,14.67027187,0.5319773,-4.26E-01,24.69455719,5.07E+13
588015509292646533,53.22117364,0.11157893,0.0845148,0.01290031,0.98709971,-19.45362663,-20.71840858,-21.39570808,-21.72786331,-22.02717972,10.6507473,9.1306076,0.244124,1.61E-01,93.49175262,1.71E+14
587736753003167934,237.3442161,36.28433513,0.0790303,0.83364767,0.16635245,-19.47827148,-21.17642784,-21.92903709,-22.29379654,-22.56729507,10.91236782,8.14487648,0.93236703,1.23E-01,6.14262629,6.05E+13
587727866184007720,123.4682497,41.93809066,0.0632751,1,0,-19.08870888,-20.64309883,-21.39620018,-21.77444839,-21.97167969,10.68924618,10.84171009,0.72140425,9.06E-02,4.93694639,8.88E+13
588011102644142293,240.5483109,47.98555021,0.0812526,0.09605487,0.90394515,-19.93037796,-21.16259193,-21.65030479,-21.81138039,-21.96174049,10.65422249,7.04835939,0.69396567,-6.94E-01,37.61155701,1.58E+15
587736940378849468,233.5517153,28.0576531,0.0741692,0.67316508,0.32683492,-19.59675217,-21.51661491,-22.24028397,-22.57504082,-22.83277702,11.04054928,12.21071625,0.45094317,2.56E-01,-999,-9.99E+02
588007004696805630,122.6306755,44.72946109,0.0610937,0,0.92000002,-19.28945732,-20.74494553,-21.46624184,-21.75828934,-21.89177513,10.63386726,9.30290699,0.51874727,-7.95E-01,20.05038261,8.88E+13
588017627764818031,181.2167348,45.83855281,0.0662892,0.91183323,0.07487446,-19.95843697,-21.59350204,-22.34064865,-22.69822121,-22.88479805,11.0799284,14.79247093,0.60560966,-3.81E-01,18.57352257,6.23E+13
587734623242485915,130.4042439,32.96652496,0.0532552,0.50347936,0.41244349,-18.80880737,-19.94002724,-20.4588871,-20.69143295,-20.92640877,9.96917152,4.93237972,0.79526001,-5.46E-01,14.20486546,1.18E+14
587725551729443102,115.4093474,40.36970989,0.0696424,0.09259098,0.87427551,-19.23532295,-20.53765678,-21.29006004,-21.6572876,-21.96497154,10.6083231,9.15129185,0.80513698,-3.48E-02,31.36797333,6.93E+13
588023048022327316,156.266466,25.47026316,0.0844629,0.4831734,0.16948837,-19.06184578,-20.05568695,-20.51628685,-20.69382477,-20.85874748,9.88118744,2.47464633,0.91622895,-1.19E+00,-999,-9.99E+02
588017977838862516,236.7205572,26.57997505,0.0723039,0.6774193,0,-18.28710938,-19.70155525,-20.36552048,-20.70609474,-20.99914742,10.24336529,2.90656543,0.76847589,-8.92E-01,12.86578465,1.48E+14
588018091079499982,237.7140638,34.12984684,0.0515091,0.04018154,0.93068689,-18.84568405,-20.10154724,-20.72249603,-20.99538231,-21.32176399,10.35604858,9.9643116,0.30625847,7.41E-01,37.64879608,2.67E+13
588017569776402585,195.2771077,11.57457049,0.0785609,0.85174495,0.14825507,-19.02092171,-20.67323112,-21.42593193,-21.75657845,-22.05447197,10.70800018,6.3217063,0.84726179,-7.93E-01,38.74246216,5.29E+14
587739709017096357,207.50159,29.18313232,0.076751,0.46757853,0.24442948,-18.19198418,-19.59783745,-20.2155056,-20.42673492,-20.72797203,10.05461884,4.27967119,0.80167264,1.25E+00,-999,-9.99E+02
587736916220379441,231.1579273,10.79042949,0.0743274,0.34206283,0.62818307,-18.42623138,-19.76071358,-20.45677948,-20.79989052,-21.09094238,10.2298193,3.76087761,0.5582608,-2.6E-01,-999,-9.99E+02
587739376169189463,153.2856232,30.13901693,0.0492754,0.38378963,0.59937274,-17.93744469,-19.73587227,-20.44704247,-20.76724625,-21.04505157,10.30823231,5.48101044,0.37044871,-4.63E-01,19.81416702,4.41E+13
587739809947713688,207.9678598,25.16860399,0.0722215,0.22346017,0.62088031,-18.88395691,-19.91007805,-20.39371109,-20.61303902,-20.84122467,9.8803072,4.18237162,0.88569045,1.21E-01,57.25812149,5.76E+14
587734894363279575,178.9464453,11.15702863,0.0688502,0.02970199,0.97029817,-18.67867088,-19.51435471,-20.22945976,-20.62362671,-20.7148838,10.17451,8.84583187,0.1871506,-1.67E-01,25.96541023,1.85E+14
587736618792452157,249.2637049,21.05533698,0.031006,0.96296299,0,-19.02639961,-20.84194183,-21.60904312,-22.01276016,-22.22764015,10.80743027,16.53204536,0.89787954,-8.53E-01,28.73658562,1.08E+14
587729233054794099,254.0036508,41.89402442,0.069142,0.24791293,0.75208724,-18.74137115,-19.80402946,-20.37465286,-20.64732361,-20.84768677,10.12014008,4.61895609,0.73656201,-1.1E+00,35.14796448,1.41E+14
587733603728556313,241.9163449,42.56348232,0.0719336,0.31110844,0.61887938,-19.30158806,-20.81916046,-21.53332329,-21.85956764,-22.17115593,10.75497341,7.32460785,0.82494748,-4.03E-01,35.62923813,1.88E+14
588007005799448707,236.1101406,54.41513766,0.066855,0.47878787,0.39893481,-18.7036171,-19.89408112,-20.54580688,-20.84923172,-21.13926697,10.29188061,5.91691303,0.85101461,-2.15E-01,13.35355091,4.56E+13
588017947210481809,202.8243241,40.12300926,0.0809014,0.23630327,0.66968393,-18.28862762,-19.67878342,-20.26958466,-20.57014465,-20.91222572,10.13413811,7.00482845,0.75890887,-7.63E-02,29.05443764,5.76E+14
587734304342016094,335.8667443,-0.38753736,0.0776665,0.45134607,0.43711141,-18.04648018,-19.65988922,-20.39467812,-20.73334885,-21.0472641,10.28485107,4.09450197,0.8124541,-9.97E-01,50.68883896,2.35E+14
587742061596967078,153.595543,19.59609919,0.0781257,0.02082218,0.92558801,-19.19417572,-20.63710403,-21.4382267,-21.79450989,-22.21801376,10.68712997,8.17588806,0.2935183,-1.41E-01,-999,-9.99E+02
587735348036763719,181.2846391,14.71974018,0.0737395,0.30636242,0.42536491,-20.09156609,-21.67319107,-22.26515579,-22.510149,-22.8017025,10.96288013,8.10203552,0.80835307,-4.42E-01,22.47928429,3.45E+14
587727179003985989,40.896823,-8.42144224,0.0753355,0,1,-19.03676605,-20.71926308,-21.09308624,-21.03929901,-21.01288986,10.30484581,9.09573841,0.67459261,-6.29E-01,74.53163147,3.55E+14
587734622168088705,129.5696913,31.2962716,0.0689278,0.01982428,0.87219572,-19.21796989,-20.49411774,-20.79647064,-20.7864399,-20.21330833,9.98868465,9.06122017,0.82189852,-3.31E-01,16.58407211,1.2E+14
588298663578960004,202.3470754,46.4709497,0.0815712,0.09510657,0.79969734,-18.74417305,-20.06193542,-20.7702446,-21.14091873,-21.48804855,10.39664268,4.85378551,0.41807416,-8.66E-01,39.05167389,5.76E+14
587722984431091923,195.2739332,0.97290715,0.0830735,0.3458963,0.63553733,-18.51297951,-20.4939003,-21.25575066,-21.62983894,-21.91519356,10.65142918,4.76479053,0.52504182,6.59E-01,0.61134762,6.2E+13
588017112364286066,165.933019,46.78481236,0.0528849,0,1,-19.59945869,-20.99137688,-21.66142845,-21.96790123,-22.17867661,10.78407955,12.12733269,0.46170276,-7.17E-01,32.40478516,1.28E+14
587726877810753614,338.1436269,-9.51919921,0.0346805,0.88965589,0.03499933,-19.57539177,-21.44779587,-22.21853256,-22.61954689,-22.87995911,11.05239105,16.39555359,0.72387862,-7.44E-01,82.09928894,4.57E+14
587733410444017792,206.6643426,52.43027001,0.0670489,0.13662349,0.70614988,-18.71239662,-19.8400898,-20.28426933,-20.44282913,-20.55697441,9.93115139,6.32249832,0.77640623,-5E-01,15.21810055,3.05E+14
587725774533886090,121.9164488,47.23036535,0.0502548,0.90909088,0.03030303,-18.79919624,-20.25558281,-20.8820343,-21.13350296,-21.34640694,10.41810799,5.88736105,0.79880351,-7.08E-01,17.07220268,7.13E+13
587725980689301549,128.1734918,52.60663342,0.057775,0.11552159,0.88447833,-18.53285599,-20.5859642,-21.34428978,-21.76371956,-22.02905655,10.68357372,9.76222038,0.34404472,4.96E-01,29.40721703,1.75E+14
587736619860099337,237.2054158,29.58415828,0.0623615,0.39711288,0.56467706,-19.02807426,-20.2559948,-20.88797188,-21.18892288,-21.41761208,10.38601303,6.02541161,0.83573705,-3.51E-01,27.11431885,1.66E+14
588007003649998869,228.1599107,56.12794559,0.0448652,0.5136649,0.10097821,-17.64223862,-19.24763107,-20.3424263,-20.68348694,-20.63925362,10.33590984,5.9106679,0.87766147,-4.79E-01,34.03500748,3.36E+13
588017625628082336,214.2779733,40.40354226,0.0825364,0.01104427,0.95832402,-19.34491348,-20.52892685,-21.18052673,-21.50371933,-21.79283142,10.4797945,6.67302179,0.66087282,-1.53E-01,5.19502783,5.62E+13
587733412059283647,222.8613868,49.18947262,0.0759012,0.89269435,0.10730564,-19.63576508,-21.25294495,-21.99059868,-22.32332039,-22.5926857,10.92151165,9.29959965,0.71619952,6.89E-01,0.8617605,2.5E+13
587733608014545175,241.9224527,42.4216182,0.060089,0.03727682,0.9627232,-18.72607994,-20.2091732,-20.86447906,-21.17406273,-21.41628838,10.44222927,9.06481647,0.32696384,-4.07E-01,18.49567986,3.18E+13
587742014341578884,145.8922845,18.14086766,0.0818959,0.26860285,0.66671336,-19.04083443,-19.88580132,-20.31538582,-20.46733665,-20.52776337,9.92243958,7.95041561,0.74622452,-1.69E+00,-999,-9.99E+02
587738372744347975,121.9131393,21.39994092,0.0617436,0.67331988,0.23233061,-18.07704544,-19.52657318,-20.21903801,-20.55102921,-20.79929543,10.15611744,3.73751664,0.71570665,-1.22E+00,43.47623444,1.15E+14
588848900982177965,170.2705807,0.78090029,0.0705228,0.06387555,0.89141679,-19.15712166,-20.55477142,-21.26602364,-21.63428116,-21.88103676,10.63710117,9.13208961,0.31302363,-6.11E-02,6.78369665,2.84E+14
587741420566020219,134.7719206,21.63195155,0.0814992,0.11758573,0.79457587,-19.02258492,-20.31982613,-20.89528656,-21.16125107,-21.44687462,10.32745171,4.58536625,0.53065306,1.18E-01,-999,-9.99E+02
588016878290141423,126.2057031,24.80842612,0.0844153,0.0902959,0.7120266,-19.68361855,-20.56891441,-21.04005241,-21.24640083,-21.42240906,10.14200211,5.99608088,0.67358726,-5.02E-01,11.10322189,2.14E+14
588009371221098693,153.235264,58.27713579,0.0718233,0.11185438,0.79225111,-18.97815704,-20.23147964,-20.82423973,-21.12330055,-21.45097733,10.2121048,6.95491505,0.89814109,1.2E+00,22.76100731,1.37E+14
588009368009113795,135.4645397,52.21144282,0.0634202,0.34975305,0.65024698,-19.17028999,-20.91343117,-21.60852814,-21.92649078,-22.12744522,10.77514076,7.3740983,0.88975042,3.04E-01,5.51787996,4.62E+13
588018253766918767,256.466714,22.72175352,0.0633525,0.04345566,0.91944003,-17.79706192,-19.50536537,-20.18995094,-20.50730133,-20.61374283,10.19356632,8.52622032,0.25554106,-1.28E+00,35.79570389,1.04E+14
588017112365269033,169.0136789,47.43953526,0.0752076,0.01738001,0.88055068,-19.02898598,-20.14286613,-20.41233253,-20.42133331,-20.29771614,9.83717632,6.25630999,0.73640525,1.38E-01,26.14504242,4.9E+14
587742062669070625,149.5219669,19.59210151,0.0785961,0.96428567,0,-18.96993446,-20.73824501,-21.47768211,-21.81632614,-22.04807281,10.73871899,9.38197994,0.91711015,9.25E-01,-999,-9.99E+02
587726016160006178,219.6315644,2.70860218,0.0582646,0.03004736,0.91416454,-18.49876785,-19.64924431,-20.17158318,-20.42084885,-20.34910774,9.84224701,6.93565178,0.24787901,-9.66E-01,28.40998077,3.74E+13
587738570314088572,184.8364446,15.80803478,0.0825369,0.04576111,0.91435504,-18.80487061,-19.92615509,-20.52983856,-20.84919357,-21.20563507,10.2268219,5.34549141,0.35663301,-2.16E-01,12.17601299,2.71E+14
587726014533533840,183.3566499,1.97232249,0.07894,0.77628469,0.14950073,-19.14890099,-20.63619232,-21.33870506,-21.66848564,-21.87762451,10.65834141,5.57555246,0.79048127,-1.39E-02,8.50213909,6.63E+14
587738564408050067,128.2316226,7.87386574,0.0818779,0.08381483,0.88779545,-18.35083389,-20.07583618,-20.8590641,-21.25214577,-21.62377357,10.48399448,5.38275194,0.42027441,-7.03E-01,17.94471169,1.14E+14
587739294014177399,166.2404686,32.51370244,0.0656426,0,0.88461542,-18.91823769,-19.8941803,-20.20581055,-20.31659889,-20.51532173,9.71722317,7.48787022,0.73645908,-1.07E+00,-999,-9.99E+02
587729387671453925,123.3071458,40.25993576,0.0745091,0.3022455,0.69775438,-18.77622986,-20.31603622,-21.01926613,-21.38461304,-21.55413437,10.52373886,6.35650635,0.63840878,9.61E-01,23.88109398,6.93E+13
587736942532690039,247.9487249,21.65653224,0.0382272,0,1,-19.82257652,-21.01151848,-21.53915405,-21.77211952,-21.84930611,10.50925922,13.13105011,0.91780096,4.36E-03,18.70319176,1.08E+14
587731187802702161,332.9992188,1.2012486,0.0617247,0.13045578,0.68007523,-18.87731934,-19.80664635,-20.20629501,-20.36883163,-20.56684303,9.80608082,6.85778904,0.71838778,-1.53E+00,33.56424332,4.57E+14
587739506079301895,181.6615764,32.83262928,0.0784226,0.00885891,0.99114114,-18.88745689,-20.3562355,-21.12096405,-21.52343559,-21.75172997,10.69587421,10.80100822,0.19109459,2.69E-01,-999,-9.99E+02
587731891113754813,174.6039101,57.49223168,0.066648,0.13514651,0.66323084,-19.26276016,-20.14311409,-20.43555069,-20.49506378,-20.33668518,9.76518822,9.58106613,0.79908198,1.96E-01,8.10195923,3.61E+13
587739131878178930,203.9885531,35.8629627,0.0572716,0.75757581,0.2121212,-18.45209503,-20.19836044,-20.96743584,-21.32704544,-21.6049614,10.54765415,3.90261459,0.46681219,1.01E+00,-999,-9.99E+02
588017979449475452,237.6120399,27.66807983,0.0738576,0.04413444,0.95586556,-18.47599411,-19.8414135,-20.62778091,-21.01613426,-21.35463333,10.38505268,6.22874928,0.27025998,-1.38E-01,4.53795099,2.92E+14
587722982286360754,201.4473494,-0.70675615,0.0551398,0.09717949,0.90282053,-18.52627373,-19.69301224,-20.202631,-20.436903,-20.58916092,9.85123062,7.12853003,0.73957765,-3.71E-01,53.57494736,2.02E+14
587728669343547644,124.6342151,43.23841183,0.0651926,0.02456804,0.97543198,-18.95374298,-20.44355392,-21.15189552,-21.50260925,-21.83031654,10.59101868,9.74413776,0.39916009,-8.44E-01,12.16275215,8.88E+13
588017978360463479,197.5597614,39.09377749,0.0706367,0.78425407,0.17080598,-18.48994446,-20.43287277,-21.21684647,-21.59382629,-21.86624336,10.64940071,5.24673462,0.36374909,6.53E-01,0.76592129,5.76E+14
587731499189862490,170.7376611,56.00311856,0.0578556,0.93148947,0.05166528,-18.47039413,-20.02114677,-20.75586128,-21.11296654,-21.33055305,10.44154072,7.00335741,0.89113855,9.03E-01,7.21793842,9.06E+13
